Time,Download (Mbps),Upload (Mbps)
11/17/2022 07:58:21 AM,57.0238332832809,1.269728153600124
11/17/2022 08:00:01 AM,63.23989081959368,1.5579315676956105
11/17/2022 08:01:40 AM,42.99378255887067,1.1098284436538906
11/17/2022 08:03:09 AM,53.269385446796804,1.5876117311728433
11/17/2022 08:04:37 AM,65.77594185501304,1.522486081867205
11/17/2022 08:06:13 AM,70.45037427110535,1.0713249679947292
11/17/2022 08:07:52 AM,61.44165111810004,1.4779167328638567
11/17/2022 08:09:13 AM,57.98599020032164,2.3255357431467667
11/17/2022 08:10:39 AM,61.92668903665721,1.9430796068150378
11/17/2022 08:12:07 AM,66.56462221298682,1.5385264531511544
11/17/2022 08:15:10 AM,64.97061883626243,1.4399184129570222
11/17/2022 08:16:30 AM,58.89453517489825,2.437450223571192
